CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL3657145	1990012	CHEMBL3657145	1990012		BDBM129627	472.63	6.58	57.86	1	CCCN(CCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1	17643873	IC50	=	80	nM	7.1	IC50	=	80	nM	261345		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528692	CHEMBL3705466	B	Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	94499	CHEMBL3639280			2014								
CHEMBL1356953	780837	CHEMBL1356953	780837		SID48410360	533.65	3.94	111.43	1	CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(CC1)c2ccc(cc2)C#N)N3C(=S)Nc4ccccc4C3=O	4868763	IC50	=	80	nM	7.1	IC50	=	.08	um	Not Active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688674	CHEMBL1614214	B	PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]	7	PubChem BioAssays	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	51887	CHEMBL1201862											
CHEMBL3775176	2074107	CHEMBL3775176	2074107		17	349.47	4.78	40.54	0	CC(C)CN1[C@H](C)Cc2ccccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3	16506087	IC50	=	82	nM	7.09	IC50	=	82	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1561516	CHEMBL3776153	B	Downregulation of ERalpha in human MCF7 cells incubated for 18 to 22 hrs by immunofluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	98570	CHEMBL3774369	26819673	ACS Med. Chem. Lett.	2016	7	1	94	491	CHEMBL3308403	MCF7		
CHEMBL187087	313874	CHEMBL187087	313874		72	243.22	2.61	86.72	0	Oc1ccc(c(O)c1)c2oc3cc(O)ccc3n2	1468086	IC50	=	82	nM	7.09	IC50	=	82	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306463	CHEMBL829540	B	Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21108	CHEMBL1138773	15456246	J. Med. Chem.	2004	47	21	5021					
CHEMBL193727	323194	CHEMBL193727	323194		34	254.26	4.06	40.46	0	Oc1ccc2cc(ccc2c1)c3ccc(O)c(F)c3	1511250	IC50	=	92	nM	7.04	IC50	=	92	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306245	CHEMBL831155	B	Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21284	CHEMBL1139538	15943471	J. Med. Chem.	2005	48	12	3953					
CHEMBL191716	322727	CHEMBL191716	322727		38	272.25	4.2	40.46	0	Oc1ccc2cc(ccc2c1)c3cc(F)c(O)c(F)c3	1511263	IC50	=	92	nM	7.04	IC50	=	92	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306245	CHEMBL831155	B	Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21284	CHEMBL1139538	15943471	J. Med. Chem.	2005	48	12	3953					
CHEMBL44	2658	CHEMBL44	2658	GENISTEIN	Genistein	270.24	2.58	90.9	0	Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O	1286732	IC50	=	92	nM	7.04	IC50	=	92	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67364	CHEMBL676818	B	Binding affinity against human estrogen receptor alpha in competitive binding assay	1	Scientific Literature				Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	8	Homologous protein			6701	CHEMBL1147620	15006374	Bioorg. Med. Chem. Lett.	2004	14	6	1417					
CHEMBL211816	353968	CHEMBL211816	353968		10	308.43	4.82	45.75	0	CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC	1758824	IC50	=	93	nM	7.03	IC50	=	93	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	383638	CHEMBL868001	B	Binding affinity to human ERalpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	31545	CHEMBL1146005	16730987	Bioorg. Med. Chem. Lett.	2006	16	15	3896					
CHEMBL470785	517647	CHEMBL470785	517647		2	296.41	3.71	40.46	0	CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1	2610922	IC50	=	93	nM	7.03	IC50	=	93	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	542868	CHEMBL1022145	B	Binding affinity to human ERalpha	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	45990	CHEMBL1152783	19239259	J. Med. Chem.	2009	52	6	1731					
CHEMBL3597509	1954463	CHEMBL3597509	1954463		12, PERM-3-R7	2392.96				CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N	15656965	IC50	=	94	nM	7.03	IC50	=	94	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1508098	CHEMBL3599826	B	Inhibition of estrogen receptor alpha (unknown origin)-SRC1 coactivator interaction incubated for 1 hr by receptor cofactor assay system based method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	92886	CHEMBL3596179	26183544	Bioorg. Med. Chem.	2015	23	15	4132					
CHEMBL2403348	1570948	CHEMBL2403348	1570948		33	283.42	4.7	46.25	0	CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2	13379686	IC50	=	98	nM	7.01	IC50	=	98	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	972070	CHEMBL2406174	B	Antagonist activity at human Gal4-ERalpha assessed as inhibition of 17beta-estradiol-induced effect by reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	74221	CHEMBL2401681	23768907	Bioorg. Med. Chem. Lett.	2013	23	14	4031					
CHEMBL3657173	1990040	CHEMBL3657173	1990040		BDBM129656	470.61	6.33	57.86	1	Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCCN4CCCCC4)cc3)c5ccc(O)cc15	17643907	IC50	=	99	nM	7	IC50	=	99	nM	261379		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528692	CHEMBL3705466	B	Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	94499	CHEMBL3639280			2014								
CHEMBL185126	308573	CHEMBL185126	308573		20	258.25	3.96	53.6	0	Cc1cc(O)cc2cc(oc12)c3ccc(O)c(F)c3	1447003	IC50	=	109	nM	6.96	IC50	=	109	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305946	CHEMBL832786	B	Binding affinity for human Estrogen receptor alpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	20170	CHEMBL1137038	15341953	Bioorg. Med. Chem. Lett.	2004	14	19	4925					
CHEMBL365290	308613	CHEMBL365290	308613		19	240.26	3.82	53.6	0	Cc1cc(O)cc2cc(oc12)c3ccc(O)cc3	1447000	IC50	=	114	nM	6.94	IC50	=	114	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305946	CHEMBL832786	B	Binding affinity for human Estrogen receptor alpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	20170	CHEMBL1137038	15341953	Bioorg. Med. Chem. Lett.	2004	14	19	4925					
CHEMBL195118	323513	CHEMBL195118	323513		47	457.62	5.03	50.18	1	CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5	1514085	IC50	=	119	nM	6.92	IC50	=	119	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306162	CHEMBL831528	B	Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21436	CHEMBL1141171	15658851	J. Med. Chem.	2005	48	2	364	308	CHEMBL3308376	HeLa		
CHEMBL193518	322022	CHEMBL193518	322022		3	362.81	5.41	50.44	1	Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(Cl)cc3)Cc4ccccc4	1506681	IC50	=	120	nM	6.92	IC50	=	120	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	304789	CHEMBL827788	B	Binding affinity for human Estrogen receptor Alpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21232	CHEMBL1144341	15887952	J. Med. Chem.	2005	48	10	3463					
CHEMBL4064146	2204057	CHEMBL4064146	2204057		53o	432.5	6.31	75.99	1	COCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4	18113279	IC50	=	123	nM	6.91	IC50	=	123	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1674615	CHEMBL4024644	B	Induction of selective estrogen receptor alpha degradation in human MCF7 cells harboring TK-ERE-Luc assessed as reduction in estradiol-induced transcriptional activity after 24 hrs by luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			104895	CHEMBL4020850	29562737	J Med Chem	2018	61	7	2837					
CHEMBL362966	322875	CHEMBL362966	322875		48	340.18	4.55	64.25	0	Oc1ccc(cc1)c2cc(C#N)c3c(Br)c(O)ccc3c2	1511540	IC50	=	131	nM	6.88	IC50	=	131	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306245	CHEMBL831155	B	Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21284	CHEMBL1139538	15943471	J. Med. Chem.	2005	48	12	3953					
CHEMBL1086389	615383	CHEMBL1086389	615383		3a-(R)	429.52	5.16	51.16	1	CN(C)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4	3230338	IC50	=	134	nM	6.87	IC50	=	134	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	622102	CHEMBL1114101	F	Antagonist activity at estrogen receptor in human Ishikawa cells assessed as 17-beta-estradiol-induced alkaline phosphatase activity after 3 days by chemiluminescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	49994	CHEMBL1153760	19366247	J. Med. Chem.	2009	52	23	7544	672	CHEMBL3307675	Ishikawa		
CHEMBL44	2658	CHEMBL44	2658	GENISTEIN	GENISTEIN	270.24	2.58	90.9	0	Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O	7676767	IC50	=	135	nM	6.87	IC50	=	.135	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL377254	354367	CHEMBL377254	354367		27	300.74	3.47	62.82	0	CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2=O)Cl	1758842	IC50	=	139	nM	6.86	IC50	=	139	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	383638	CHEMBL868001	B	Binding affinity to human ERalpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	31545	CHEMBL1146005	16730987	Bioorg. Med. Chem. Lett.	2006	16	15	3896					
CHEMBL209851	351035	CHEMBL209851	351035		1	335.24	4.59	37.3	0	CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br	1758816	IC50	=	141	nM	6.85	IC50	=	141	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	383638	CHEMBL868001	B	Binding affinity to human ERalpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	31545	CHEMBL1146005	16730987	Bioorg. Med. Chem. Lett.	2006	16	15	3896					
CHEMBL1087418	615174	CHEMBL1087418	615174		4b-(S)	483.61	6.47	51.16	1	Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCCC5)cc4)c6ccccc6OCC3	3230490	IC50	=	144	nM	6.84	IC50	=	144	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	622102	CHEMBL1114101	F	Antagonist activity at estrogen receptor in human Ishikawa cells assessed as 17-beta-estradiol-induced alkaline phosphatase activity after 3 days by chemiluminescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	49994	CHEMBL1153760	19366247	J. Med. Chem.	2009	52	23	7544	672	CHEMBL3307675	Ishikawa		
CHEMBL213337	357038	CHEMBL213337	357038		7a	282.38	4.12	37.3	0	CC[C@@H]1CC[C@@H]2C[C@]13Cc4cc(O)ccc4C3=C(C)C2=O	1760149	IC50	=	146	nM	6.84	IC50	=	146	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	405015	CHEMBL868058	B	Binding affinity to human recombinant ERalpha by scintillation proximity assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	31792	CHEMBL1149514	16815012	Bioorg. Med. Chem. Lett.	2006	16	17	4462					
CHEMBL434502	252674	CHEMBL434502	252674		43	593.2	5.04	93.54	2	CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(Cc5csc(C)n5)CC4	541756	IC50	=	150	nM	6.82	IC50	=	150	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67501	CHEMBL679892	B	In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	16774	CHEMBL1135674	12459017	J. Med. Chem.	2002	45	25	5492	594	CHEMBL3307606	T47D		
CHEMBL231812	394992	CHEMBL231812	394992		38	253.26	3.61	65.96	0	O\N=C\c1ccc(c2ccc(O)cc2)c3ccoc13	1956803	IC50	=	155	nM	6.81	IC50	=	155	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	441411	CHEMBL891640	B	Inhibition of human ERalpha by radioligand binding assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	36281	CHEMBL1146346	17188490	Bioorg. Med. Chem. Lett.	2007	17	4	902					
CHEMBL183368	313397	CHEMBL183368	313397		69	291.31	4.37	66.49	0	Cc1cc(O)c2cccc(c3oc4cc(O)ccc4n3)c2c1	1470125	IC50	=	163	nM	6.79	IC50	=	163	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306463	CHEMBL829540	B	Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21108	CHEMBL1138773	15456246	J. Med. Chem.	2004	47	21	5021					
CHEMBL1086776	615244	CHEMBL1086776	615244		1e-(S)	471.55	5.4	71.39	1	Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCC6)cc5	3230343	IC50	=	165	nM	6.78	IC50	=	165	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	622102	CHEMBL1114101	F	Antagonist activity at estrogen receptor in human Ishikawa cells assessed as 17-beta-estradiol-induced alkaline phosphatase activity after 3 days by chemiluminescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	49994	CHEMBL1153760	19366247	J. Med. Chem.	2009	52	23	7544	672	CHEMBL3307675	Ishikawa		
CHEMBL313849	149574	CHEMBL313849	149574		9c	400.19	4.19	40.54	0	Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(Br)cc3	1081749	IC50	=	165	nM	6.78	IC50	=	165	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67500	CHEMBL679891	B	In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells	1	Scientific Literature				Expert	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	8	Homologous protein			6360	CHEMBL1146753	15125923	Bioorg. Med. Chem. Lett.	2004	14	11	2729					
CHEMBL432454	34249	CHEMBL432454	34249		2	481.55	4.83	87.07	0	Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O	86956	IC50	=	172	nM	6.76	IC50	=	172	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67485	CHEMBL679322	B	Binding affinity for estrogen receptor alpha	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	6687	CHEMBL1147609	14980690	Bioorg. Med. Chem. Lett.	2004	14	5	1317					
CHEMBL3427395	1844787	CHEMBL3427395	1844787		22	450.85	5.65	87.74	1	OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4Cl)cc1	15243231	IC50	=	178	nM	6.75	IC50	=	.178	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1476877	CHEMBL3429911	B	Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	91767	CHEMBL3425438	25790336	J. Med. Chem.	2015	58	8	3522	491	CHEMBL3308403	MCF7		
CHEMBL4086984	2226895	CHEMBL4086984	2226895		53n	432.5	6.22	86.99	1	C[C@H](O)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4	18113280	IC50	=	179	nM	6.75	IC50	=	179	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1674615	CHEMBL4024644	B	Induction of selective estrogen receptor alpha degradation in human MCF7 cells harboring TK-ERE-Luc assessed as reduction in estradiol-induced transcriptional activity after 24 hrs by luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			104895	CHEMBL4020850	29562737	J Med Chem	2018	61	7	2837					
CHEMBL3427415	1844808	CHEMBL3427415	1844808		59	482.41	6.56	85.97	1	Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O	15243261	IC50	=	180	nM	6.75	IC50	=	.18	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1476878	CHEMBL3429912	B	Antagonist activity at ER alpha in human MCF7 cells assessed as inhibition of estradiol-induced PR expression treated for 24 hrs after incubation with estradiol for 30 mins by laser scanning imaging cytometer analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	91767	CHEMBL3425438	25790336	J. Med. Chem.	2015	58	8	3522	491	CHEMBL3308403	MCF7		
CHEMBL427533	323347	CHEMBL427533	323347		33	399.54	4.3	29.95	0	CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5	1513840	IC50	=	185	nM	6.73	IC50	=	185	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306162	CHEMBL831528	B	Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21436	CHEMBL1141171	15658851	J. Med. Chem.	2005	48	2	364	308	CHEMBL3308376	HeLa		
CHEMBL360189	313218	CHEMBL360189	313218		46	269.3	3.86	66.49	0	CCCc1cc(ccc1O)c2noc3cc(O)ccc23	1469842	IC50	=	210	nM	6.68	IC50	=	210	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	306463	CHEMBL829540	B	Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein	Hormone_recep	high	21108	CHEMBL1138773	15456246	J. Med. Chem.	2004	47	21	5021					
